Continue.keys, Continue.rt, instructions_response.keys, instructions_response.rt, repeat_response.keys, repeat_response.rt, key_resp_3.keys, key_resp_3.rt, key_resp_5.keys, key_resp_5.rt, key_resp_2.keys, key_resp_2.rt, key_resp_4.keys, key_resp_4.rt, Trials_response.keys, Trials_response.corr, Trials_response.rt, Block_Continue.keys, Block_Continue.rt, Image, instructions_1_loop.thisRepN, instructions_1_loop.thisTrialN, instructions_1_loop.thisN, instructions_1_loop.thisIndex, instructions_2_repeat.thisRepN, instructions_2_repeat.thisTrialN, instructions_2_repeat.thisN, instructions_2_repeat.thisIndex, stim, prompt, answer, trials_2.thisRepN, trials_2.thisTrialN, trials_2.thisN, trials_2.thisIndex, stim, prompt, answer, trials.thisRepN, trials.thisTrialN, trials.thisN, trials.thisIndex, participant, date, expName, frameRate
space, 0.13199999999999967, space, 2.3049999999999997, , , , , , , , , , , , , , , , Slide1.JPG, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , space, 4.986000000000001, , , , , , , , , , , , , , , , Slide2.JPG, 0, 1, 1, 1, , , , , , , , , , , , , , , , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , space, 3.923, , , , , , , , , , , , , , , , Slide3.JPG, 0, 2, 2, 2, , , , , , , , , , , , , , , , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , space, 2.5509999999999984, , , , , , , , , , , , , , , , Slide4.JPG, 0, 3, 3, 3, , , , , , , , , , , , , , , , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , space, 3.4849999999999994, , , , , , , , , , , , , , , , Slide5.JPG, 0, 4, 4, 4, , , , , , , , , , , , , , , , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , space, 120.612, , , , , , , , , , , , , , , , Slide6.JPG, 0, 5, 5, 5, , , , , , , , , , , , , , , , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , space, 1.4010000000000105, , , , , , , , , , , , , , , , Slide7.JPG, 0, 6, 6, 6, , , , , , , , , , , , , , , , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , space, 9.954999999999984, , , , , , , , , , , , , , , , Slide8.JPG, 0, 7, 7, 7, , , , , , , , , , , , , , , , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , space, 0.8670000000000186, , , , , , , , , , , , , , , , Slide9.JPG, 0, 8, 8, 8, , , , , , , , , , , , , , , , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , space, 6.219999999999999, , , , , , , , , , , , , , , , Slide10.JPG, 0, 9, 9, 9, , , , , , , , , , , , , , , , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , space, 0.05000000000001137, , , , , , , , , , , , , , , , Slide11.JPG, 0, 10, 10, 10, , , , , , , , , , , , , , , , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , space, 1.1169999999999902, , , , , , , , , , , , , , , , Slide12.JPG, 0, 11, 11, 11, , , , , , , , , , , , , , , , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , space, 1.4339999999999975, , , , , , , , , , , , , , , , Slide13.JPG, 0, 12, 12, 12, , , , , , , , , , , , , , , , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , space, 0.21600000000000819, , , , , , , , , , , , , , , , Slide14.JPG, 0, 13, 13, 13, , , , , , , , , , , , , , , , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , , , 1, 0.75, space, 0.26600000000001955, space, 4.068999999999988, left, 2.2169999999999845, , , , , , , , , , , , , , , , , frizFarLeft.jpg, The force is forehand., left, 0, 0, 0, 0, frizFarLeft.jpg, The force is forehand., left, , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , , , , , , , , , right, 0.931999999999988, , , , , , , , , , , , , , , , , frizNearLeft.jpg, The force is away., right, 0, 1, 1, 1, frizNearLeft.jpg, The force is away., right, , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , , , , , , , , , right, 1.8670000000000186, , , , , , , , , , , , , , , , , frizFarRight.jpg, The force is backhand., right, 0, 2, 2, 2, frizFarRight.jpg, The force is backhand., right, , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , , , , , , , , , left, 1.25, , , , , , , , , , , , , , , , , frizNearRight.jpg, The force is home., right, 0, 3, 3, 3, frizNearRight.jpg, The force is home., right, , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
, , , , , , , , , , left, 2.3170000000000073, , , , , , , , , , , , , , , , , frizNearLeft.jpg, The force is backhand., left, 0, 4, 4, 4, frizNearLeft.jpg, The force is backhand., left, , , , , 32670019, Wed Nov 15 2017 16:09:46 GMT-0500 (EST), Ultimate_Frisbee, 60
